overall,potential,value_eur,wage_eur,age,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,preferred_foot,weak_foot,skill_moves,international_reputation,release_clause_eur,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,movement_acceleration,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_sliding_tackle,goalkeeping_kicking,goalkeeping_speed,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
0.32258064516129004,0.5769230769230771,0.0,0.0,0.26315789473684226,0.48387096774193505,0.3599999999999999,,,,,,,,,,45,Spain,113012,Left,3,3,1,0.0,0.43243243243243246,0.5217391304347827,0.5862068965517242,0.4571428571428571,0.1111111111111111,0.25,0.8117647058823529,0.7333333333333334,0.3928571428571428,0.44047619047619047,0.7472527472527474,0.3902439024390244,0.4642857142857142,0.7307692307692307,0.6875,0.49295774647887325,0.3829787234042553,0.6666666666666665,0.3529411764705882,0.25,0.5974025974025974,0.49999999999999994,0.45882352941176474,0.3896103896103897,0.6582278481012658,0.4578313253012049,0.5952380952380952,23,0.21250000000000002,0.10344827586206896,,17,https://cdn.sofifa.com/players/237/290/20_120.png,,,https://cdn.sofifa.com/teams/113012/60.png,https://cdn.sofifa.com/flags/es.png
0.32258064516129004,0.19230769230769207,0.0,0.0,0.5789473684210527,0.6451612903225801,0.56,,,,,,,,,,70,Canada,113000,Right,3,2,1,0.0,0.2432432432432432,0.043478260869565244,0.13793103448275867,0.5428571428571429,0.7777777777777777,0.6590909090909092,0.2823529411764706,0.15555555555555556,0.7499999999999999,0.34523809523809523,0.3186813186813187,0.23170731707317072,0.24999999999999997,0.3846153846153846,0.5750000000000001,0.5352112676056338,0.4255319148936171,0.7361111111111109,0.23529411764705888,0.7333333333333334,0.7922077922077924,0.7222222222222221,0.16470588235294117,0.6883116883116884,0.25316455696202533,0.38554216867469887,0.6785714285714286,77,0.75,0.06896551724137932,,18,https://cdn.sofifa.com/players/239/124/20_120.png,,,https://cdn.sofifa.com/teams/113000/60.png,https://cdn.sofifa.com/flags/ca.png
0.32258064516129004,0.4615384615384617,0.0,0.0,0.3157894736842106,0.41935483870967705,0.6800000000000002,,,,,,,,,,36,Norway,113007,Right,3,3,2,0.0,0.3513513513513513,0.6376811594202898,0.6551724137931034,0.4571428571428571,0.611111111111111,0.2727272727272727,0.7294117647058824,0.6666666666666666,0.3928571428571428,0.5357142857142857,0.7362637362637364,0.6951219512195123,0.6071428571428571,0.7564102564102564,0.6875,0.6056338028169014,0.3829787234042553,0.7222222222222221,0.7500000000000001,0.30000000000000004,0.7142857142857144,0.4583333333333333,0.7764705882352941,0.3896103896103897,0.7468354430379747,0.46987951807228917,0.7261904761904762,66,0.6000000000000001,0.06896551724137932,,19,https://cdn.sofifa.com/players/242/895/20_120.png,,,https://cdn.sofifa.com/teams/113007/60.png,https://cdn.sofifa.com/flags/no.png
0.32258064516129004,0.8461538461538463,0.0,0.0,0.1578947368421053,0.32258064516129004,0.31999999999999984,,,,,,,,,,14,England,113002,Right,4,3,1,0.0,0.7297297297297298,0.7246376811594204,0.603448275862069,0.48571428571428554,0.25,0.25,0.6705882352941177,0.7666666666666667,0.5476190476190476,0.75,0.7472527472527474,0.6829268292682927,0.7738095238095237,0.7051282051282051,0.8625,0.8450704225352113,0.34042553191489355,0.7916666666666665,0.7058823529411765,0.6000000000000001,0.8181818181818183,0.3611111111111111,0.7764705882352941,0.3766233766233767,0.6962025316455697,0.8192771084337349,0.6904761904761905,57,0.16250000000000003,0.1149425287356322,,16,https://cdn.sofifa.com/players/243/404/20_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
0.32258064516129004,0.8461538461538463,0.0,0.0,0.1578947368421053,0.35483870967741904,0.3999999999999999,,,,,,,,,,34,Netherlands,113011,Right,3,3,1,0.0,0.45945945945945943,0.6521739130434783,0.5344827586206897,0.5714285714285714,0.2361111111111111,0.15909090909090917,0.7176470588235294,0.7222222222222222,0.41666666666666663,0.738095238095238,0.7912087912087913,0.6097560975609756,0.6071428571428571,0.6282051282051282,0.75,0.7887323943661972,0.4893617021276596,0.75,0.5882352941176471,0.3833333333333333,0.7142857142857144,0.34722222222222227,0.7294117647058824,0.32467532467532473,0.6455696202531646,0.6746987951807228,0.6785714285714286,37,0.375,0.022988505747126436,,20,https://cdn.sofifa.com/players/244/064/20_120.png,,,https://cdn.sofifa.com/teams/113011/60.png,https://cdn.sofifa.com/flags/nl.png
0.32258064516129004,0.19230769230769207,0.0,0.0,0.736842105263158,0.7419354838709671,0.8000000000000003,,,,,,,,,,54,Brazil,112999,Right,3,1,1,0.0,0.5135135135135136,0.6231884057971016,0.5689655172413792,0.5428571428571429,0.6944444444444444,0.5454545454545454,0.03529411764705882,0.05555555555555556,0.023809523809523808,0.17857142857142855,0.16483516483516483,0.012195121951219523,0.047619047619047616,0.19230769230769232,0.05000000000000002,0.04225352112676056,0.5106382978723404,0.22222222222222215,0.42647058823529416,0.5,0.0,0.125,0.07058823529411765,0.09090909090909094,0.20253164556962028,0.0963855421686747,0.13095238095238093,15,0.05000000000000002,0.7471264367816092,24.0,71,https://cdn.sofifa.com/players/245/184/20_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
0.32258064516129004,0.7307692307692308,0.0,0.0,0.1578947368421053,0.29032258064516103,0.0,,,,,,,,,,18,France,113003,Right,2,3,1,0.0,0.7837837837837838,0.5797101449275364,0.5,0.6285714285714283,0.013888888888888895,0.5454545454545454,0.7411764705882353,0.6888888888888889,0.2261904761904762,0.6785714285714285,0.8131868131868133,0.6463414634146342,0.29761904761904756,0.5128205128205128,0.8875,0.8309859154929577,0.21276595744680848,0.9444444444444444,0.42647058823529416,0.19999999999999996,0.5064935064935066,0.09722222222222221,0.6470588235294118,0.25974025974025977,0.7088607594936709,0.6506024096385543,0.6309523809523809,10,0.17500000000000004,0.034482758620689655,,16,https://cdn.sofifa.com/players/246/177/20_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
0.32258064516129004,0.26923076923076916,0.0,0.0,0.5263157894736843,0.6774193548387091,0.28000000000000025,,,,,,,,,,18,France,113003,Right,2,1,1,0.0,0.5135135135135136,0.6231884057971016,0.5689655172413792,0.5428571428571429,0.6944444444444444,0.5454545454545454,0.03529411764705882,0.03333333333333333,0.01190476190476189,0.011904761904761904,0.07692307692307693,0.02439024390243902,0.05952380952380951,0.038461538461538464,0.10000000000000003,0.21126760563380276,0.4255319148936171,0.24999999999999994,0.36764705882352944,0.2333333333333334,0.11688311688311687,0.1388888888888889,0.011764705882352941,0.11688311688311687,0.16455696202531644,0.024096385542168697,0.23809523809523808,9,0.0625,0.689655172413793,22.0,71,https://cdn.sofifa.com/players/246/178/20_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
0.32258064516129004,0.26923076923076916,0.0,0.0,0.4736842105263157,0.6129032258064511,0.3999999999999999,,,,,,,,,,42,Scotland,113984,Left,3,3,1,0.0,0.3783783783783785,0.4202898550724638,0.39655172413793105,0.37142857142857144,0.736111111111111,0.4545454545454546,0.7294117647058824,0.5444444444444444,0.6785714285714285,0.25,0.6703296703296704,0.24390243902439024,0.26190476190476186,0.4871794871794871,0.7000000000000001,0.676056338028169,0.4893617021276596,0.6388888888888888,0.47058823529411764,0.6166666666666667,0.6623376623376624,0.6527777777777777,0.5176470588235295,0.4675324675324675,0.36708860759493667,0.4096385542168675,0.6071428571428571,72,0.7875000000000001,0.05747126436781609,,15,https://cdn.sofifa.com/players/246/967/20_120.png,,,https://cdn.sofifa.com/teams/113984/60.png,https://cdn.sofifa.com/flags/gb-sct.png
0.32258064516129004,0.19230769230769207,0.0,0.0,0.7894736842105263,0.41935483870967705,0.3999999999999999,,,,,,,,,,42,Scotland,113984,Right,3,2,1,0.0,0.21621621621621623,0.4927536231884058,0.15517241379310343,0.5428571428571429,0.75,0.5681818181818183,0.27058823529411763,0.6444444444444445,0.7023809523809523,0.3214285714285714,0.18681318681318682,0.2804878048780488,0.45238095238095233,0.10256410256410256,0.5750000000000001,0.380281690140845,0.4680851063829786,0.6111111111111112,0.5441176470588236,0.5666666666666667,0.6753246753246753,0.6666666666666667,0.6235294117647059,0.7402597402597404,0.20253164556962028,0.48192771084337355,0.30952380952380953,72,0.8,0.022988505747126436,,17,https://cdn.sofifa.com/players/246/971/20_120.png,,,https://cdn.sofifa.com/teams/113984/60.png,https://cdn.sofifa.com/flags/gb-sct.png
