pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10
6.92610136061671,-0.5351833707069291,4.352266625000085,-0.5713899895225549,-1.0593696888676505,0.2281130937002835,0.8120720291763183,0.2999453575367691,0.61754764071355,0.16230385073047024
6.119487515434287,-1.0257779517353944,2.8020821162292053,0.3403834067880846,1.0702931763261205,2.340260666099105,1.2635664864896896,-2.2201230341990557,1.5809023414515846,-0.19491707009856563
1.158921857652275,4.998391273198067,4.611441296265603,1.1489592714890653,0.49246803676306083,0.057561567783300675,-1.1299585278868547,-0.5345367034289515,0.5475983158401209,-2.213926906842923
7.120848834725835,-0.8446023982712804,4.423132520652109,-0.43697526659723873,-0.35142228415322185,-1.284945918667683,-0.410557322873821,0.4977412534387372,-0.13101204167909763,0.7055051723298197
4.296741421816454,3.52383701825042,4.416590967600431,-0.9439618614593973,-0.47360006486019995,-0.4880049748985026,-0.7149564775573546,0.0805204940323997,0.08795749589363851,-0.5439991301619895
5.971120400614426,-1.7550752693091032,3.5546593170587824,0.015398784784555133,0.10321283975205402,1.965796102688497,-1.3197127043624433,-1.1085911432943516,0.19765072674870252,-1.2413739989432417
5.418800943428655,-1.4287287516235214,3.9902265178396465,0.8282654640483174,0.8981671699520462,1.05719864096311,0.21390474033511533,-0.7732653659227428,0.5791378121501403,0.2991897799558532
6.436216640230709,-1.8446634745432997,2.6552701288422957,-0.8651843289336661,-0.957064514502099,0.0763291774408707,0.6521056277319073,0.48085585963281213,0.2614545151434844,1.278182188754917
6.168847566233265,-1.1428440419394668,3.4384244207588472,-0.1301539568442144,0.5807620541104268,-0.6397673431305685,-0.04843450067784122,-0.5626362885698857,-0.30641202476300444,1.3899258627280942
5.1452967436753845,-1.3274916341230891,3.8235469463502887,2.1182970875219618,1.1792577592161269,0.14112665987181217,-0.4168790826932922,-0.9969458201725249,0.1318170667071191,0.1275661743376913
6.516281888993758,-1.2461352810399233,3.8046195605677164,-0.2314624892372056,0.49191612241927996,-0.4560520277860195,-0.14230545869836062,0.11421327323114708,0.19086357609998714,0.7852901703057601
-7.785237332374145,-0.7763956882553201,5.802005088572842,-0.11890767349137701,0.9436798850088813,-0.39044164345735505,-0.3602222916090999,1.2145434830493747,-0.05161180536284687,0.16513266801062376
5.885417018559587,-0.6130883305546632,4.740560695891464,1.9419552335576729,-0.47077968849442625,0.3946271321151476,0.9221549682849235,-0.344406651375457,-0.607375681456421,0.38383691277297544
2.107470846975527,3.9631942739578228,3.006924122231449,-1.8243880632815026,2.0690190060926748,1.330307092647684,-1.5647205974778415,-0.8375650208872656,-0.19862827892084514,0.6917190990298877
-0.4148176823715455,6.1517733925622835,2.126453576198895,-1.0725672312339265,0.8846954381485327,1.8590551973969351,0.4972675700579001,-0.17724342516883335,-0.24123979779701427,0.3249462618701412
5.533928441805404,0.35621998675050925,4.529170577355829,1.724018509211044,0.8769963162392284,1.039927590546608,-0.6569030588488307,-1.935511132816495,0.19280377603450086,0.04573744750954131
5.666268838080141,1.3221880336812937,3.901767894960263,0.006115785099141558,-1.4442484105479922,0.07094145567382962,1.2482633084554269,0.1642610998192671,-0.029006139348172477,-0.7479629610082921
3.49459726811706,3.337906911446033,2.908500300607242,-1.1427305969853234,-0.16292338087805996,-0.743836886043898,0.21190983369067573,-0.16501129632330847,0.9053465942118932,-0.04141500746748146
-0.17104535238790294,5.220085143959265,2.8296430312371506,0.576364648030561,-0.8394909428229119,-0.4558426094598126,0.6096438391963996,1.781209084571439,-1.3461395292963891,0.8144878468674258
4.5043340025066625,1.5486354459483909,1.1676515207472955,-3.9493655594817323,0.26524484880225707,-0.7166248161966673,-0.6645723876726907,-0.18703373254935768,0.12730754523339421,0.27355013995320127
5.163521936237211,-0.34262633469250453,3.823434093129857,0.7529882536579002,0.49795421788270217,-1.1278057768200185,-0.22533158855518587,-0.014537510529356205,0.9730412494295378,0.40189892907719577
-6.586867577320585,-1.910024537558689,3.6574297004991196,-1.8616017647218905,1.2785411222398353,3.050588779609168,0.28175365146778103,1.6774542016416485,0.3484086382655286,-1.0486741946203897
-6.452783435220493,-1.39112547748263,3.8569674341115676,-1.8976388628901477,1.0292886167721922,1.9558409094272364,0.6348205194287669,1.9675225835885508,0.4321056000533343,-0.6090507834446911
1.2490131977954615,4.835396427855424,3.4490961974808187,1.6464412037331846,-0.39015016862581353,0.7389378280439853,-0.8880364494430417,-0.13273724834608527,0.015340677141143821,-1.6452166214621184
3.8826584354024254,1.7407561147309798,3.587320918566597,0.012561355315765091,-2.120905396341273,-1.0972743809472003,0.379584310227319,0.8757703543694325,-0.7545643541698951,-0.0888837237964616
4.410420022875129,-0.8316658638283622,2.572129168883671,-1.5354406458631578,0.45450826287342666,-1.82943120994097,-0.8909064807849133,0.05217667179776375,0.27238835324583,1.3045758744930205
5.042748955718411,0.5905850467853662,2.073580209913041,-2.5548568091562642,0.7048796159259402,-0.34941639772753297,-0.5323070266191762,-1.1174069834925948,0.6083126791172797,0.14094012910528125
4.598642796198369,-2.3951381154863878,1.0768281865577594,-1.9387537269779593,0.5929928819348238,1.005280469324457,-1.2788972821016023,-0.3765684856198176,-0.1247736461920889,-1.3347710202139111
-0.47917202022995237,5.080600233097758,1.4147397580245697,0.47164048473537146,-0.5682200978542272,0.779807426527758,0.41138165720281766,0.1432133127586522,2.290353158712421,0.4665224669349164
2.3826512573438117,1.4052428807617048,1.0521958345526912,-1.8863964828672708,0.2510003032110364,0.6638913668445332,0.43940753255804244,0.7401514890448126,-0.5956157667964347,0.047598744221869174
-6.319311093511591,-1.1458081462384306,4.974127834321905,-0.6967554928437532,0.26448923336334135,1.4140434570573772,0.5333795359218185,2.4267375664097712,-0.7448641878521874,1.0699753626940707
4.64939085457615,-0.5458266184972747,1.0277871026813854,-2.230717853472862,-0.7183692292933211,-0.2506303305049713,-0.6187006902409637,0.3751421817260904,-0.20047828015547084,-1.030596079388384
5.199222339342384,1.0512914400781856,1.2339735278940966,-1.622496810805224,-0.8735822840595894,0.2088490115495688,-0.4099375700509749,-0.3114182823615879,-0.03870739957363507,-1.4869209206628677
-6.100590898881996,-1.2802721249780715,4.225645719068855,-0.6502843548954245,1.8757898224556433,1.5748317220054204,0.39546807331689954,4.257052669616104,-0.4794090955347211,-0.49355619712041704
3.799420854285968,-0.5811731510934469,0.2667965867450065,-2.5868470920722832,-2.9606645543770367,0.4595372414265838,0.5609410729032375,1.1330126706126364,-0.5374804375462764,-2.2870067785518615
4.398219569168571,0.4832218763193464,2.7287466541098233,0.40477309617962776,-1.018702426877802,-0.28303025587102604,0.21732218006803908,-0.19430437530283504,0.24774015923088302,0.540073926722602
4.98234374691591,1.0519795910409298,1.7923127106110333,-0.21183524407594417,-2.1278416638201767,-1.1223947313211198,0.25851623313516015,0.8164033587466738,-0.335942578984006,-0.941593256005308
-8.04685199759861,-0.60266914945215,5.328753204021118,0.0030912860102835114,0.4086299048086288,0.513521383439153,-0.30533150259095876,-1.1641929900484804,-0.18041704551787843,-0.1522667735204368
4.735989912195916,-1.347645512607442,0.8397928016631592,-2.301346685738446,-0.24481816279639151,0.025648955800050315,0.15263674551150705,0.2421623939552999,-0.6522886520060915,-0.33125817403049673
4.983612510494798,-1.9119894278242453,1.1535056359978706,-1.8745603889367104,0.5854509372167856,-0.8872353216466503,-0.7121038669550227,0.1053934609410209,-0.12772218502885566,-0.09928785777701808
5.858071432054218,-2.9254713392085927,1.804189751225759,0.5477435945751314,0.9489501259281702,0.6920697329942772,-0.06421434215091613,-1.463048240305213,-0.27406439802514987,1.0135307432571734
5.42405626223021,-0.3242156151352345,0.20418181031771174,-2.567031306334093,-1.3204677781434353,0.09905597979403592,-0.20292524783461902,0.10262958197580059,0.5090434448036687,0.3826629723163361
4.912101146372086,-2.647594054495193,0.8650823369031856,-0.981416778115363,-0.2838734068292809,0.5721118979199611,-0.2668107524945157,0.12917506180167207,-0.23528516408024622,-0.504258218571511
2.8124572004263317,3.1587431304382094,0.9883230091948875,-1.3253224721861154,-1.236233858541282,0.7518482981693099,1.6504415345887173,-0.7422959834943634,1.7432172033132576,-0.0787381297853141
3.6083643804360674,-0.8939378871868198,2.261750426783791,0.7909392344452234,-0.30251150621146816,-0.23697382412407,0.0430696907816031,0.21690993137849304,-0.35001495150571377,-0.42504001368497407
-6.481751968181812,-0.7101081690644713,4.797197540740049,0.07852731329414224,0.2999513197097756,1.0200020374020164,-0.1299323864673593,1.0843128988021364,-1.2511403652283468,0.7619937385477101
3.9132679334131226,-1.6209219320792239,2.503882224395344,0.9863252313658875,-0.3709156862345012,0.7171589473152454,0.2098351686306118,0.13740039199540077,-1.1047902062093489,-0.5545213486850441
-7.217148915464607,-1.2960166044620827,4.508407796191026,-0.5236419967944435,1.4960642509761732,0.5432935594963906,-0.10592341680110703,0.7506602053928855,0.5960471133243802,-0.6079144994752637
4.862440695987712,-2.739509713056396,0.16866036167741655,-2.918691358886911,0.10867275216062623,0.8954841808043283,-0.6435618871692439,-0.5083384127197037,-0.3154222754279636,0.3589559610445852
-0.5758165298060101,4.173726800925168,1.4315787245904454,-0.09794886097099526,1.3297540173738556,-0.7033895393073137,-0.7966567443171642,-0.36650518085335093,-0.07736792217696029,0.22048653008889313
1.3233285992362696,3.2562672232165784,0.6039916403250243,-1.3774590120347994,-1.348937531674108,0.4469062029701651,0.3777572907731261,0.10552966526414985,-0.36429803009523476,-1.184095652685888
-6.834026180298465,-1.2906351339102267,3.1949777302200713,-1.0542704359678605,1.954040535101922,1.472003661712598,0.7019589061677695,0.9972025326051545,0.7707665788620226,-0.7473792352434492
3.2531726988296894,-0.24136243240547015,1.8942472601857567,0.0629328093970309,1.4847443681839283,0.559245771664975,-0.42228120580426004,-0.44906048344392463,-0.6208293808531316,-0.21796600072723346
4.413119442634758,-3.166954374697684,-0.07873544777359222,-3.0648407906005404,0.07597603232894976,-0.3067001714663298,-0.8968406075473595,0.03519947225789878,0.04126754615544905,-0.6014691636316701
-0.5729848630259341,4.798846700755265,0.6219390890399039,0.17947133296598686,0.5999047766380576,0.8099931801715012,-0.13319620509646982,-0.7758947885959842,-0.6353840310665168,-0.061932015181642444
3.400401029245909,-1.980141689352704,1.636125403832682,2.7448119187805,0.8716757172697743,0.9771552412961134,0.09782600118098558,-0.19672110175432977,-1.1992707867104788,-0.05961319989175473
4.795852300140095,-3.448839956004034,0.4241508198251146,-0.8960967508250447,0.24528667314468586,0.08108667028749166,0.4028613093794127,-0.13612583856503865,-0.8571450680413466,0.9000490176309176
5.138278669998127,-2.3909941782173005,1.4077988234683851,-0.09393350440784869,-2.029742583903545,1.8629871089063836,-2.0633750099812302,0.22965928521110193,1.3808363548200069,0.8094688153033086
3.3766733427265554,2.3967855150457273,1.607924298644417,-0.5872688568607257,-1.7044967724632594,0.20505521591842393,0.8663995197656228,0.5571493944793793,-0.8014399141448992,0.6145332913587499
4.070669907562619,-0.9588775565503215,1.8461984707050076,0.8910836593559975,0.08691875583111741,0.7417108904243833,0.739001404418466,-0.0850991854438369,-0.4066591075151481,0.09550917474018193
2.4862919248233886,2.2518681283460107,2.5191384941125614,0.9857694381465556,-1.1818159920993248,-1.954323932326998,0.31766915238056564,0.4754522736411907,0.7347597413269285,0.9215021412195324
3.475962789292958,-1.6269543859142708,1.587886369588839,0.8662372472052253,0.5870282176330082,-0.5184550615521356,0.387833177154571,0.576569666721247,-1.3848447797211787,1.5504844314527242
4.057662292134968,-0.36740463925789835,-0.1707126295832183,-2.590713726210019,1.3152503006491332,0.42166685644002666,0.2027507717764827,-1.2929927305345377,-0.6537397877686778,0.37903371203533925
4.281946718502557,-1.5892446007448537,-0.37167277261804893,-2.9500533384749987,-1.6293810328302634,0.6906142760965351,1.3666309663416376,-0.07710783767162009,1.853078800332472,-1.0130159516671815
-6.925318993672382,-1.6601661282743685,2.7304011524779748,-1.2430058572379847,0.6497720362146441,1.319791785739515,2.120865802859267,2.784593922979087,1.2064573552132036,0.3124641155941746
3.730768680487789,-0.26109254941126964,2.3396033361486777,0.8304310589334863,-0.06865982487524365,-0.273449165371396,-0.5649278042909808,0.32259712204875496,-0.7517902664509033,-0.21411315594944788
